BugID,FI,NI,SI,RI,CC,ElapsedTime,CI,OE,OW,Priority
5697,3,0,3,1,4,6956.746782407407,6,107.0,4.0,2.0
5730,0,0,3,1,3,6972.809699074074,2,652.0,0.0,4.0
5741,0,0,1,1,2,46.92019675925926,1,1404.0,2.0,2.0
5763,0,0,6,6,4,39.57719907407407,6,254.0,4.0,2.0
5850,0,0,6,6,4,3.462673611111111,5,331.0,3.0,5.0
5852,0,0,10,5,5,74.24846064814815,8,928.0,1.0,2.0
5853,0,0,1,1,2,3.945590277777778,1,1405.0,1.0,2.0
5871,6,0,15,10,7,430.2305439814815,6,381.0,1.0,2.0
5885,5,0,10,7,6,74.03197916666667,6,927.0,2.0,2.0
5886,5,0,10,8,6,132.97181712962964,7,237.0,2.0,2.0
5911,0,0,3,1,3,69.30568287037038,8,570.0,3.0,2.0
5944,7,0,21,19,8,160.3863773148148,13,927.0,2.0,6.0
5949,0,0,3,3,3,13.21210648148148,4,255.0,3.0,6.0
5953,0,0,1,1,2,41.12001157407408,1,1402.0,4.0,2.0
5978,0,0,10,7,5,62.04585648148148,6,1837.0,2.0,4.0
6009,2,0,1,1,3,18.49988425925926,2,84.0,0.0,3.0
6033,0,0,3,1,3,41.1909375,3,363.0,2.0,2.0
6051,2,0,1,1,3,41.09336805555556,3,651.0,1.0,2.0
6053,27,3,36,21,12,7052.737094907408,52,363.0,11.0,4.0
6055,0,0,10,6,5,3.7899884259259258,5,640.0,2.0,2.0
6069,0,0,1,1,2,44.67971064814815,1,364.0,1.0,2.0
6071,5,0,10,9,6,190.97565972222225,10,24.0,1.0,2.0
6073,3,0,3,3,4,155.5891898148148,7,360.0,5.0,2.0
6086,6,0,15,11,7,98.74648148148148,17,649.0,3.0,2.0
6106,4,1,1,0,4,9.973136574074074,7,1406.0,0.0,4.0
6109,2,0,1,1,3,25.03616898148148,2,254.0,1.0,1.0
6121,0,0,3,3,3,114.86054398148148,4,362.0,3.0,2.0
6125,0,0,15,8,6,470.19409722222224,15,359.0,6.0,2.0
6135,2,0,1,1,3,44.994050925925926,3,115.0,2.0,5.0
6152,0,0,1,1,2,42.77652777777778,2,363.0,2.0,2.0
6159,0,0,15,7,6,67.00109953703704,11,8.0,0.0,2.0
6161,2,0,1,1,3,24.986041666666665,2,535.0,1.0,2.0
6185,3,0,3,2,4,23.34313657407408,3,535.0,1.0,2.0
6212,4,0,6,5,5,196.82885416666667,7,1838.0,1.0,2.0
6213,0,0,1,1,2,29.85361111111111,1,651.0,1.0,2.0
6221,0,0,15,14,6,119.68356481481482,11,208.0,1.0,2.0
6251,0,0,6,6,4,147.3054050925926,4,418.0,2.0,2.0
6296,0,0,6,6,4,2728.2843981481483,4,364.0,1.0,5.0
6334,0,0,28,15,8,407.1879861111111,10,46.0,4.0,2.0
6354,0,0,10,4,5,0.109375,7,649.0,3.0,2.0
6367,0,0,3,2,3,3.721469907407408,2,535.0,1.0,6.0
6399,0,0,15,8,6,11.144861111111112,7,392.0,2.0,6.0
6421,3,0,3,2,4,33.02988425925926,3,651.0,1.0,5.0
6447,2,0,1,1,3,34.04650462962963,2,641.0,1.0,2.0
6449,0,0,36,16,9,263.9372916666667,17,370.0,4.0,2.0
6508,0,0,10,10,5,34.886064814814816,6,650.0,2.0,6.0
6526,4,1,1,0,4,7939.492581018519,3,68.0,1.0,2.0
6551,0,0,1,0,2,16.416064814814813,1,366.0,4.0,2.0
6573,0,0,3,3,3,403.1401388888889,2,651.0,1.0,2.0
6586,0,0,15,8,6,7169.77349537037,7,266.0,2.0,2.0
6637,0,0,3,3,3,196.6120023148148,5,378.0,4.0,2.0
6656,4,0,6,5,5,632.2923148148149,6,266.0,2.0,2.0
6665,0,0,3,3,3,31.055173611111112,3,1404.0,2.0,2.0
6723,0,0,1,0,2,14.873622685185186,1,50.0,0.0,2.0
6732,0,0,3,2,3,86.26424768518518,4,1403.0,3.0,2.0
6737,3,0,3,1,4,23.001041666666666,3,6.0,1.0,2.0
6751,0,0,3,1,3,1.1294907407407409,3,389.0,2.0,6.0
6764,0,0,1,1,2,5.826388888888889,1,1404.0,2.0,2.0
6776,0,0,3,2,3,29.029664351851853,3,128.0,2.0,2.0
6778,0,0,1,1,2,29.02598379629629,1,379.0,3.0,2.0
6779,0,0,21,17,7,328.95653935185186,11,55.0,1.0,2.0
6785,0,0,1,1,2,27.86320601851852,1,364.0,1.0,2.0
6819,28,1,91,41,16,149.7459375,33,220.0,0.0,2.0
6867,0,0,6,6,4,50.06125,6,648.0,4.0,6.0
6882,0,0,3,3,3,76.82268518518518,5,1404.0,2.0,3.0
6884,0,0,1,1,2,25.75375,1,1403.0,3.0,2.0
6929,4,1,1,0,4,31.17670138888889,9,115.0,5.0,2.0
6955,0,0,6,6,4,23.01121527777778,4,266.0,2.0,2.0
6957,0,0,3,3,3,24.929259259259258,2,1404.0,2.0,2.0
6958,0,0,3,3,3,22.708506944444444,3,1404.0,2.0,2.0
6968,0,0,1,1,2,22.18667824074074,1,1400.0,6.0,2.0
7001,0,0,10,9,5,252.01125,7,640.0,2.0,4.0
7026,0,0,6,5,4,23.755972222222223,10,1405.0,1.0,2.0
7038,10,1,10,9,7,86.38618055555555,12,328.0,6.0,5.0
7048,6,0,15,10,7,409.27050925925926,7,651.0,1.0,2.0
7059,0,0,3,3,3,21.134340277777778,2,130.0,0.0,2.0
7081,5,0,10,10,6,119.23333333333332,8,651.0,1.0,2.0
7083,0,0,6,6,4,7.95443287037037,4,535.0,1.0,2.0
7091,0,0,10,1,5,169.01842592592592,6,128.0,2.0,6.0
7115,4,0,6,5,5,394.2007638888889,5,83.0,1.0,2.0
7125,3,0,3,3,4,127.22480324074074,7,1836.0,3.0,2.0
7133,0,0,3,2,3,146.10408564814816,5,638.0,4.0,2.0
7144,0,0,6,4,4,92.91811342592592,4,1405.0,1.0,1.0
7193,3,0,3,2,4,22.76923611111112,4,115.0,2.0,5.0
7199,0,0,3,3,3,20.57199074074074,2,1405.0,1.0,4.0
7222,0,0,10,4,5,40.42923611111111,9,1402.0,4.0,2.0
7304,0,0,21,15,7,362.0560069444445,11,649.0,3.0,2.0
7312,0,0,15,11,6,79.74604166666667,6,1317.0,1.0,2.0
7359,6,0,15,10,7,354.7915625,10,651.0,1.0,2.0
7385,2,0,1,1,3,16.40590277777778,2,1405.0,1.0,4.0
7404,78,15,78,47,19,352.1051736111111,35,649.0,3.0,5.0
7440,0,0,1,1,2,35.99626157407408,1,1403.0,3.0,2.0
7453,3,0,3,3,4,117.5855787037037,3,1149.0,1.0,2.0
7496,0,0,15,15,6,115.8140625,5,651.0,1.0,2.0
7499,3,0,3,3,4,65.00444444444445,5,1838.0,1.0,4.0
7503,0,0,3,3,3,13.653055555555556,2,116.0,1.0,2.0
7507,0,0,3,3,3,13.145787037037037,2,116.0,1.0,2.0
7509,0,0,3,2,3,131.9954050925926,9,1839.0,0.0,2.0
7629,0,0,3,3,3,17.267222222222223,3,58.0,3.0,2.0
7630,8,0,28,26,9,271.81378472222224,8,641.0,1.0,2.0
7643,2,0,1,1,3,9.629791666666666,2,89.0,1.0,2.0
7650,0,0,6,6,4,61.14802083333333,6,682.0,2.0,2.0
7777,10,1,10,4,7,196.1245023148148,7,318.0,2.0,3.0
7781,2,0,1,1,3,9.217708333333333,4,1403.0,3.0,2.0
7818,0,0,6,4,4,28.06391203703704,6,650.0,2.0,5.0
7856,0,0,21,19,7,110.13310185185183,11,461.0,0.0,2.0
7913,4,0,6,4,5,466.3018055555556,6,1134.0,16.0,2.0
7934,0,0,1,1,2,5.254340277777778,1,536.0,0.0,2.0
7935,0,0,1,1,2,5.252997685185186,1,1147.0,3.0,2.0
7936,0,0,6,6,4,8.053506944444445,5,334.0,0.0,3.0
8044,0,0,1,1,2,26.39068287037037,2,363.0,2.0,6.0
8063,4,0,6,5,5,120.82078703703704,5,1839.0,0.0,2.0
8065,48,6,66,45,16,889.4842824074074,48,1137.0,13.0,5.0
8082,4,0,6,5,5,71.86203703703704,9,80.0,0.0,2.0
8093,0,0,3,3,3,15.703715277777778,2,364.0,1.0,4.0
8174,0,0,6,3,4,34.601898148148145,5,1403.0,3.0,2.0
8209,35,10,21,11,12,953.1181828703704,29,1139.0,11.0,4.0
8218,4,0,6,6,5,31.11866898148148,5,267.0,1.0,2.0
8253,88,28,55,32,19,6818.411666666667,62,28.0,14.0,2.0
8267,0,0,1,1,2,21.96152777777778,1,1404.0,2.0,2.0
8268,0,0,1,1,2,7.884479166666667,1,1403.0,3.0,2.0
8272,0,0,10,5,5,226.0537962962963,5,1404.0,2.0,2.0
8286,7,0,21,15,8,337.9696412037037,12,647.0,5.0,4.0
8341,3,0,3,3,4,24.08763888888889,4,393.0,1.0,6.0
8367,0,0,1,1,2,0.6078587962962962,1,1405.0,1.0,5.0
8386,0,0,1,1,2,20.35445601851852,1,1405.0,1.0,2.0
8399,0,0,6,4,4,336.8023148148148,4,651.0,1.0,2.0
8465,0,0,3,3,3,26.95400462962963,4,379.0,3.0,2.0
8479,0,0,1,1,2,19.308958333333333,1,1404.0,2.0,2.0
8480,0,0,1,1,2,19.30810185185185,1,1404.0,2.0,2.0
8482,0,0,1,1,2,19.3075,1,1404.0,2.0,2.0
8512,0,0,3,3,3,59.791354166666665,4,363.0,2.0,4.0
8514,3,0,3,3,4,89.03696759259259,13,1398.0,8.0,2.0
8516,3,0,3,1,4,100.84452546296296,4,418.0,2.0,2.0
8588,0,0,1,1,2,21.95849537037037,1,652.0,0.0,4.0
8625,0,0,3,3,3,97.85008101851852,3,418.0,2.0,2.0
8694,3,0,3,1,4,71.00140046296296,3,651.0,1.0,5.0
8716,4,1,1,1,4,7589.691585648148,4,87.0,1.0,2.0
8724,0,0,15,11,6,219.05319444444444,8,681.0,3.0,2.0
8740,0,0,28,16,8,441.849050925926,36,1828.0,11.0,2.0
8915,4,0,6,1,5,156.16230324074073,6,365.0,0.0,2.0
8948,0,0,1,1,2,16.26107638888889,1,365.0,0.0,2.0
8976,3,0,3,1,4,91.07658564814815,7,22.0,3.0,5.0
9043,5,0,10,8,6,72.18625,7,535.0,1.0,2.0
9047,21,3,21,15,10,762.8279976851852,10,652.0,0.0,2.0
9076,7,0,21,15,8,401.3678587962963,16,325.0,9.0,2.0
9098,0,0,3,3,3,7.0410763888888885,2,1405.0,1.0,2.0
9114,0,0,1,1,2,54.89498842592592,1,730.0,12.0,6.0
9140,102,15,136,89,23,377.09658564814816,59,213.0,5.0,2.0
9174,0,0,10,5,5,437.3852083333333,5,104.0,1.0,5.0
9201,18,3,15,8,9,505.4482523148148,23,1755.0,4.0,2.0
9211,2,0,1,1,3,115.1457523148148,5,1835.0,4.0,2.0
9232,0,0,3,3,3,10.838877314814814,3,380.0,2.0,2.0
9236,0,0,1,1,2,24.577094907407407,3,1403.0,3.0,5.0
9246,0,0,10,10,5,149.65342592592592,4,1403.0,3.0,2.0
9248,1,0,0,0,2,4.371712962962963,1,536.0,0.0,2.0
9250,0,0,1,1,2,42.404328703703705,2,1404.0,2.0,2.0
9280,0,0,3,3,3,97.09873842592592,5,1402.0,4.0,2.0
9288,0,0,10,2,5,1.7062962962962962,6,536.0,0.0,6.0
9301,0,0,3,3,3,1.803703703703704,3,1404.0,2.0,2.0
9325,0,0,3,1,3,352.95170138888886,2,641.0,1.0,2.0
9341,0,0,21,11,7,273.01086805555553,16,106.0,4.0,5.0
9381,0,0,0,0,1,1.0387962962962962,0,536.0,0.0,6.0
9387,2,0,1,1,3,6.975462962962963,9,326.0,8.0,2.0
9392,60,15,45,29,16,1598.9307523148148,30,364.0,1.0,2.0
9396,0,0,15,12,6,365.0629166666667,9,570.0,3.0,2.0
9413,198,231,36,13,31,6260.592627314815,56,1033.0,11.0,2.0
9456,7,0,21,16,8,144.71245370370372,15,255.0,3.0,6.0
9498,3,0,3,3,4,90.41167824074074,3,1838.0,1.0,2.0
9501,0,0,3,3,3,146.51361111111112,3,380.0,2.0,2.0
9564,0,0,1,0,2,17.20914351851852,1,316.0,4.0,2.0
9614,0,0,28,14,8,162.9644212962963,11,390.0,1.0,4.0
9708,0,0,15,5,6,49.92353009259259,10,364.0,6.0,2.0
9721,0,0,3,1,3,365.6499074074074,3,650.0,2.0,2.0
9740,0,0,1,1,2,123.2592824074074,3,365.0,0.0,2.0
9744,0,0,15,9,6,749.1099768518518,5,995.0,5.0,2.0
9777,0,0,6,3,4,104.18546296296296,5,23.0,2.0,2.0
9779,0,0,15,11,6,238.73685185185184,9,361.0,4.0,2.0
9781,0,0,15,14,6,107.90480324074076,7,332.0,2.0,2.0
9799,0,0,6,4,4,30.885856481481483,6,1402.0,4.0,2.0
9808,3,0,3,0,4,253.082800925926,3,9.0,0.0,2.0
9827,0,0,1,0,2,569.3549652777778,1,394.0,0.0,2.0
9849,24,1,66,40,14,3546.070752314815,32,262.0,3.0,1.0
9855,0,0,6,6,4,89.16136574074073,7,1837.0,2.0,2.0
9859,0,0,3,2,3,22.61056712962963,2,1381.0,1.0,3.0
9891,0,0,3,2,3,4.781400462962963,2,238.0,1.0,2.0
9899,0,0,3,3,3,11.84792824074074,3,381.0,1.0,2.0
9908,7,0,21,21,8,755.2551967592592,7,996.0,4.0,2.0
9920,0,0,1,0,2,363.04041666666666,1,996.0,4.0,2.0
9926,0,0,6,4,4,236.28116898148147,4,57.0,4.0,5.0
9930,0,0,3,3,3,46.22138888888889,6,377.0,5.0,2.0
9934,0,0,15,15,6,747.0224421296297,5,996.0,4.0,2.0
9941,0,0,6,3,4,264.9097800925926,3,104.0,1.0,2.0
9951,0,0,3,3,3,20.948067129629628,2,238.0,1.0,2.0
9952,0,0,6,5,4,20.13109953703704,4,266.0,2.0,2.0
9957,0,0,0,0,1,5.97431712962963,0,365.0,0.0,2.0
9971,10,1,10,7,7,201.61920138888888,10,253.0,5.0,5.0
9979,0,0,21,6,7,343.72936342592595,10,368.0,2.0,2.0
9999,0,0,10,5,5,160.27697916666668,9,205.0,4.0,2.0
10005,0,0,15,4,6,9012.07568287037,5,368.0,2.0,2.0
10007,4,0,6,6,5,357.25252314814816,9,50.0,0.0,5.0
10009,7,0,21,11,8,9012.06943287037,17,533.0,3.0,2.0
10013,0,0,10,7,5,86.03857638888888,12,1141.0,9.0,2.0
10014,0,0,10,4,5,9012.00517361111,6,1406.0,0.0,6.0
10016,6,0,15,8,7,9011.978495370371,12,317.0,3.0,5.0
10023,2,0,1,0,3,9011.922627314814,2,24.0,1.0,2.0
10024,0,0,1,1,2,30.860300925925927,2,1144.0,6.0,2.0
10026,0,0,36,20,9,9011.880648148148,8,572.0,1.0,2.0
10036,0,0,153,72,18,9011.773252314815,30,458.0,3.0,1.0
10037,4,0,6,2,5,9011.7421875,5,90.0,2.0,4.0
10049,6,0,15,13,7,9011.48625,10,218.0,0.0,2.0
10050,0,0,10,5,5,9011.456898148148,6,278.0,0.0,4.0
10058,0,0,3,1,3,275.1930902777778,2,995.0,5.0,2.0
10063,0,0,6,4,4,178.3513425925926,3,1405.0,1.0,2.0
10064,0,0,10,8,5,9010.94121527778,5,332.0,2.0,2.0
10075,4,0,6,2,5,9010.8028125,9,251.0,4.0,2.0
10083,0,0,6,3,4,9010.281469907408,3,320.0,0.0,5.0
10089,4,0,6,3,5,9010.067268518518,6,66.0,3.0,2.0
10091,0,0,10,1,5,9010.049525462962,5,118.0,2.0,2.0
10092,4,0,6,6,5,9010.04800925926,4,0.0,1.0,2.0
10107,0,0,6,6,4,9037.332326388889,4,253.0,2.0,2.0
10109,0,0,3,3,3,9009.723981481482,2,254.0,1.0,2.0
10120,4,0,6,6,5,9009.09508101852,7,66.0,3.0,2.0
10122,0,0,3,1,3,9009.037893518518,2,461.0,0.0,4.0
10126,0,0,6,1,4,9008.988738425924,4,105.0,0.0,6.0
10127,0,0,6,3,4,9008.971747685186,3,322.0,0.0,2.0
10138,16,1,28,8,10,9008.87037037037,25,640.0,2.0,6.0
10140,0,0,21,13,7,9008.858761574074,8,534.0,2.0,4.0
10142,0,0,3,3,3,9008.859791666666,2,214.0,0.0,2.0
10157,6,3,1,1,5,9008.771921296297,5,97.0,2.0,5.0
10158,0,0,66,24,12,9008.771099537036,13,373.0,1.0,6.0
10162,0,0,3,2,3,9008.76005787037,2,461.0,0.0,6.0
10173,0,0,28,16,8,9008.703252314815,9,363.0,2.0,2.0
10177,0,0,3,1,3,9008.605578703704,2,1143.0,2.0,2.0
10180,5,0,10,7,6,9008.56318287037,7,213.0,1.0,4.0
10188,0,0,10,8,5,9008.527997685183,4,91.0,1.0,4.0
10192,0,0,3,2,3,9008.534814814817,2,,0.0,2.0
10195,4,0,6,4,5,9008.401944444444,5,535.0,1.0,3.0
10196,0,0,6,5,4,9008.323530092594,3,1150.0,0.0,4.0
10201,3,0,3,0,4,9008.22363425926,4,19.0,2.0,2.0
10204,0,0,6,3,4,9008.179108796296,4,1404.0,2.0,4.0
10205,0,0,28,20,8,9008.115173611111,14,211.0,3.0,4.0
10207,0,0,66,45,12,9008.002118055556,51,454.0,7.0,6.0
10208,7,0,21,15,8,352.18519675925927,21,1396.0,10.0,2.0
10214,5,0,10,5,6,8503.806099537038,6,534.0,2.0,4.0
10228,0,0,10,4,5,9007.818877314814,7,391.0,0.0,5.0
10231,0,0,6,3,4,9007.776770833334,7,365.0,5.0,5.0
10240,4,1,1,1,4,9007.768148148149,8,390.0,4.0,6.0
10241,6,0,15,11,7,9007.736319444444,9,23.0,2.0,5.0
10253,0,0,10,6,5,9007.726469907408,4,1381.0,1.0,5.0
10261,0,0,6,4,4,9007.55835648148,5,417.0,3.0,4.0
10262,18,1,36,13,11,9007.497118055557,32,1034.0,10.0,2.0
10275,0,0,45,33,10,68.1301736111111,12,48.0,2.0,2.0
10281,0,0,3,2,3,9007.002962962963,2,208.0,1.0,2.0
10296,0,0,10,10,5,9006.774490740741,5,535.0,1.0,5.0
10301,0,0,10,4,5,9006.711319444445,6,1147.0,3.0,2.0
10306,5,0,10,7,6,9006.608831018519,12,40.0,1.0,2.0
10311,0,0,10,7,5,9006.38951388889,7,109.0,4.0,2.0
10321,0,0,28,14,8,9006.016898148147,8,76.0,2.0,2.0
10329,0,0,6,5,4,9005.89824074074,5,465.0,3.0,4.0
10332,0,0,6,3,4,9005.890104166667,4,459.0,2.0,2.0
10335,10,0,45,18,11,9005.868703703703,30,401.0,6.0,6.0
10341,0,0,3,2,3,9005.858506944445,4,127.0,3.0,5.0
10343,0,0,3,1,3,9005.847280092592,4,47.0,3.0,5.0
10349,0,0,3,2,3,9005.791597222222,6,146.0,5.0,4.0
10350,5,0,10,8,6,9005.804814814815,9,381.0,1.0,2.0
10354,2,0,1,0,3,9005.798599537036,2,2.0,2.0,2.0
10355,0,0,10,8,5,9005.78167824074,4,98.0,1.0,4.0
10361,8,6,1,1,6,9005.757662037036,12,54.0,3.0,2.0
10363,0,0,10,8,5,9005.757164351851,7,75.0,3.0,5.0
10374,0,0,6,6,4,9005.72920138889,3,545.0,2.0,4.0
10380,4,0,6,5,5,66.93953703703704,5,1150.0,0.0,2.0
10382,0,0,10,6,5,9005.657268518518,6,320.0,2.0,4.0
10389,0,0,36,17,9,9005.513923611112,11,312.0,8.0,2.0
10391,9,3,3,3,6,248.0178703703704,7,651.0,1.0,3.0
10392,0,0,6,4,4,9005.111527777777,4,216.0,2.0,2.0
10393,0,0,6,5,4,9005.08375,3,128.0,2.0,2.0
10395,0,0,6,6,4,9005.034456018519,4,237.0,2.0,3.0
10396,12,1,15,5,8,8500.95261574074,11,318.0,4.0,2.0
10398,5,0,10,9,6,9005.030752314815,10,571.0,2.0,6.0
10401,3,0,3,3,4,9005.02275462963,3,84.0,0.0,4.0
10404,0,0,15,13,6,9004.959212962964,5,364.0,1.0,2.0
10406,0,0,15,12,6,9004.955844907407,12,,0.0,6.0
10407,0,0,6,6,4,9004.965520833333,4,129.0,1.0,2.0
10408,4,0,6,4,5,9004.964583333332,16,,0.0,2.0
10419,3,0,3,1,4,9004.845833333333,9,220.0,4.0,2.0
10426,6,0,15,8,7,9004.779270833333,7,571.0,2.0,2.0
10428,0,0,10,8,5,9032.359849537035,7,317.0,3.0,4.0
10433,0,0,10,8,5,9004.710613425927,4,84.0,0.0,2.0
10434,13,0,78,54,14,9004.701655092593,25,1148.0,2.0,2.0
10440,0,0,3,3,3,21.80020833333333,5,536.0,0.0,6.0
10450,0,0,21,17,7,9004.006979166666,6,641.0,1.0,2.0
10453,0,0,28,19,8,9003.977164351852,8,83.0,1.0,2.0
10456,0,0,78,43,13,9724.320069444444,30,326.0,8.0,6.0
10465,15,0,105,39,16,9003.181319444444,38,786.0,20.0,2.0
10469,0,0,6,5,4,127.14971064814814,10,1398.0,8.0,2.0
10470,20,1,45,25,12,9002.887650462962,29,,0.0,2.0
10473,0,0,6,3,4,9002.815277777778,4,118.0,2.0,2.0
10474,3,0,3,3,4,9002.827453703703,3,78.0,1.0,2.0
10479,6,0,15,11,7,9002.68394675926,11,363.0,2.0,4.0
10485,0,0,15,15,6,9002.661273148147,11,234.0,5.0,2.0
10487,0,0,6,4,4,10.660104166666668,3,651.0,1.0,4.0
10494,0,0,10,10,5,9002.40429398148,5,332.0,2.0,2.0
10500,0,0,10,9,5,9002.087523148148,4,321.0,1.0,2.0
10503,0,0,78,56,13,9002.080486111112,23,635.0,7.0,6.0
10504,0,0,15,9,6,9002.077465277778,6,769.0,1.0,6.0
10510,0,0,6,3,4,19.09476851851852,3,928.0,1.0,6.0
10514,6,0,15,12,7,333.1998263888889,6,651.0,1.0,2.0
10515,0,0,10,4,5,9001.961643518518,4,683.0,1.0,2.0
10516,0,0,10,6,5,8540.717789351851,7,571.0,2.0,6.0
10525,0,0,6,5,4,9001.884444444444,5,767.0,3.0,2.0
10527,0,0,15,9,6,9001.864421296295,8,110.0,3.0,5.0
10538,0,0,6,5,4,7.050833333333333,4,1146.0,4.0,4.0
10547,10,1,10,9,7,6084.791030092592,7,1402.0,4.0,2.0
10551,18,1,36,25,11,9001.633229166666,15,802.0,4.0,1.0
10552,0,0,6,3,4,9001.636273148148,5,288.0,2.0,4.0
10555,3,0,3,2,4,9001.599409722223,3,12.0,1.0,4.0
10559,0,0,3,3,3,9001.566377314815,2,13.0,0.0,4.0
10560,0,0,10,10,5,9001.56556712963,4,219.0,1.0,2.0
10566,0,0,15,6,6,9001.521655092592,7,54.0,7.0,6.0
10568,0,0,10,10,5,9001.492233796296,5,289.0,1.0,2.0
10571,0,0,15,12,6,9001.467222222222,8,458.0,3.0,2.0
10573,0,0,55,33,11,735.4444560185185,11,651.0,1.0,2.0
10574,7,0,21,21,8,735.3613541666666,8,650.0,2.0,2.0
10577,0,0,21,16,7,9001.17662037037,8,82.0,2.0,2.0
10587,0,0,15,12,6,9001.043738425926,5,49.0,1.0,2.0
10596,0,0,10,10,5,9000.974293981482,4,217.0,1.0,2.0
10598,0,0,6,3,4,9000.937685185185,3,443.0,1.0,2.0
10601,0,0,21,14,7,9000.919745370371,9,149.0,2.0,6.0
10603,0,0,28,18,8,9000.901516203703,12,472.0,4.0,6.0
10604,4,0,6,4,5,9000.90019675926,5,278.0,0.0,2.0
10609,0,0,15,7,6,9000.853622685185,9,214.0,4.0,5.0
10613,12,0,66,45,13,9000.826180555556,31,200.0,9.0,2.0
10616,0,0,21,13,7,9000.833252314815,7,77.0,2.0,4.0
10617,0,0,6,6,4,9000.769618055556,7,1402.0,4.0,2.0
10621,0,0,6,6,4,9000.7396875,3,764.0,6.0,2.0
10623,0,0,10,10,5,9000.750775462962,10,150.0,1.0,2.0
10624,0,0,10,10,5,9000.729074074074,5,364.0,1.0,2.0
10629,0,0,10,7,5,9000.70755787037,4,78.0,1.0,4.0
10630,4,0,6,6,5,9000.697048611111,4,538.0,1.0,2.0
10632,0,0,6,6,4,9000.640150462963,6,457.0,4.0,2.0
10633,0,0,10,6,5,9000.639027777777,4,535.0,1.0,2.0
10652,0,0,10,4,5,9000.1028125,7,45.0,3.0,6.0
10656,0,0,6,6,4,9000.052337962963,3,150.0,1.0,2.0
10665,0,0,6,6,4,9000.009247685186,6,367.0,3.0,2.0
10674,0,0,3,1,3,8999.956446759259,4,371.0,3.0,2.0
10683,0,0,36,30,9,9027.510706018518,16,366.0,4.0,2.0
10686,0,0,21,16,7,9027.494675925926,8,389.0,2.0,2.0
10690,0,0,36,23,9,8999.848587962962,11,473.0,3.0,6.0
10699,7,0,21,18,8,320.7393055555556,14,413.0,3.0,4.0
10706,0,0,21,15,7,8999.74931712963,8,389.0,2.0,4.0
10712,3,0,3,3,4,47.94251157407408,8,1404.0,2.0,2.0
10713,1248,1128,325,139,74,3269.198541666666,328,105.0,83.0,2.0
10716,3,0,3,3,4,34.83790509259259,7,637.0,5.0,2.0
10725,0,0,10,10,5,8999.285405092593,5,67.0,2.0,4.0
10746,5,0,10,10,6,8999.060613425925,9,924.0,5.0,2.0
10749,5,0,10,10,6,8999.039513888889,7,545.0,2.0,2.0
10752,0,0,6,6,4,8999.048969907408,3,546.0,1.0,2.0
10753,0,0,6,6,4,8999.046273148148,3,546.0,1.0,2.0
10755,0,0,6,6,4,8999.028715277778,3,545.0,2.0,2.0
10757,0,0,6,6,4,8999.030081018518,4,544.0,3.0,6.0
10759,4,0,6,4,5,8999.007800925925,6,649.0,3.0,2.0
10762,0,0,15,10,6,350.21962962962965,5,364.0,1.0,5.0
10766,0,0,10,6,5,8998.934930555555,4,126.0,1.0,2.0
10768,0,0,3,2,3,8998.917905092592,2,278.0,0.0,2.0
10772,0,0,3,3,3,8998.896307870371,2,22.0,2.0,2.0
10761,0,0,10,9,5,8998.97162037037,14,33.0,0.0,2.0
10776,0,0,3,3,3,8998.853229166667,3,76.0,2.0,1.0
10789,0,0,21,18,7,8998.844872685186,10,405.0,2.0,2.0
10794,9,0,36,26,10,8998.81712962963,13,405.0,2.0,2.0
10802,0,0,55,33,11,8998.810682870371,25,555.0,2.0,4.0
10803,0,0,21,21,7,8998.795300925925,10,127.0,3.0,2.0
10806,0,0,6,6,4,8998.807928240742,3,56.0,1.0,2.0
10807,0,0,10,5,5,11.077488425925926,7,129.0,1.0,2.0
10810,0,0,15,15,6,8998.791574074074,11,53.0,4.0,2.0
10811,0,0,1,1,2,11.129965277777778,1,381.0,1.0,4.0
10815,0,0,15,12,6,8998.770648148147,10,365.0,5.0,4.0
10822,0,0,15,11,6,8998.726157407407,8,55.0,2.0,2.0
10827,0,0,28,23,8,8998.70082175926,10,128.0,2.0,2.0
10831,0,0,45,34,10,8998.71332175926,13,363.0,2.0,2.0
10834,0,0,45,31,10,8998.674560185185,14,126.0,4.0,2.0
10836,0,0,10,10,5,8998.672511574074,5,129.0,1.0,2.0
10839,0,0,21,19,7,8998.684386574074,11,147.0,4.0,2.0
10844,0,0,21,18,7,8998.661053240741,8,555.0,2.0,2.0
10848,0,0,28,26,8,8998.599652777777,14,59.0,0.0,2.0
10859,0,0,6,5,4,8998.533402777777,5,118.0,2.0,2.0
10864,0,0,6,6,4,8998.520972222223,3,151.0,0.0,2.0
10880,0,0,10,7,5,8998.474421296296,4,475.0,1.0,2.0
10902,0,0,10,5,5,293.90153935185185,4,651.0,1.0,2.0
10905,0,0,15,13,6,8997.999143518518,11,289.0,1.0,6.0
10906,0,0,21,9,7,9025.582013888888,8,1315.0,3.0,5.0
10909,8,0,28,18,9,8997.99125,10,112.0,1.0,4.0
10911,5,0,10,10,6,8997.970532407408,6,572.0,1.0,5.0
10915,14,1,21,16,9,8997.914108796296,28,228.0,11.0,2.0
10921,0,0,28,18,8,8997.89329861111,8,104.0,1.0,4.0
10922,1,0,0,0,2,8997.878055555555,1,14.0,0.0,5.0
10924,0,0,1,1,2,8997.89681712963,1,14.0,0.0,5.0
